,user_address,0x4200000000000000000000000000000000000006,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,0x50c5725949a6f0c72e6c4a641f24049a917db0cb,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0xb6fe221fe9eef5aba221c348ba20a1bf5e73624c,CR,log10_borrow
141993,0x9C7A3e3eFd0CEC787C432535F27DE6C755fB4870,1.0,0.0,0.0,0.0,0.0,0.0,2.521916622147776,3.161003628186505
142021,0x491fFC953E1aB2751817ff90A5f32694a4841474,1.0,0.0,0.0,0.0,0.0,0.0,1.3797093258436413,2.9102115951281924
142034,0xB5584bFdb0f869F35764f975Da6C482E29e871c0,1.0,0.0,0.0,0.0,0.0,0.0,1.3159573658308912,2.2372695334336123
142070,0x174EC3Dd777A4d02fa2305a451141C3C151Cf65B,1.0,0.0,0.0,0.0,0.0,0.0,1.376114354999535,1.4609634507827516
142071,0x2bedB0F8d86c53f45A5ff38e4a2d33E1C0DA4515,1.0,0.0,0.0,0.0,0.0,0.0,1.4515567224643644,1.7848817087614524
142080,0x4d445C33dC304f07EDB34f00C90c4CB1Ab947FaC,1.0,0.0,0.0,0.0,0.0,0.0,1.9900440864889817,3.3456271432040623
142087,0xa14208489e2e9Ba74f08636EbC5a03Fb0a4F6568,1.0,0.0,0.0,0.0,0.0,0.0,1.3486872197235598,1.7941657391287265
142090,0x0C9e20B9046f31DA1E84B1B968b5FFF23e815FD6,1.0,0.0,0.0,0.0,0.0,0.0,2.2565530996137944,2.990798005559862
142096,0x26DAc33aCcf8D28cf26CcC0135d8c6EE3233a2E7,0.0,1.0,0.0,0.0,0.0,0.0,1.5616463646532792,5.927025774158683
142106,0x5Daf884B73F6aB637D72bf09475a8455121614E6,1.0,0.0,0.0,0.0,0.0,0.0,2.081412240837922,3.4563755194913024
142152,0x73831e7c600F48cebBbfF957b466be8e5c087F34,0.0,0.0,1.0,0.0,0.0,0.0,1.3826920156154252,5.774344253729312
142181,0x9e67663C01e86C7bd8C3cd2285c681Dbad1C8327,1.0,0.0,0.0,0.0,0.0,0.0,1.3724721966568922,6.689537525910539
142183,0x6eb459849f2C95a986f2620F4968C3Ef8498b786,1.0,0.0,0.0,0.0,0.0,0.0,3.638881810716693,1.4221368009889697
142215,0xbBf15e008535cB93A7e2168038DC316c56faf791,0.0,0.0,1.0,0.0,0.0,0.0,1.516873394855089,3.28689727894878
142226,0x724EBE69AE66F5e5F731920dB39CC9235d3FF036,0.0,0.0,0.0,0.0,1.0,0.0,1.861757736801272,1.4318071738680354
142230,0x184Af3b38035F80d8F7E16FaCbB4344B3db09368,1.0,0.0,0.0,0.0,0.0,0.0,2.9948345137393355,1.3452012597647711
142231,0xbe003aa7a602e754fa2aBC342Fc467fdd678bc4e,1.0,0.0,0.0,0.0,0.0,0.0,1.3310889404882522,1.520023009883377
142232,0x874d7F6472958e157815DD50B8293a3d02fD094c,1.0,0.0,0.0,0.0,0.0,0.0,1.396490571983937,1.4411993606110594
142233,0xf299eA65eF11197c562bd83A67cdCB678d8280c5,0.0,0.0,0.0,0.0,1.0,0.0,2.58523308826767,1.4031593871261103
142235,0xdCEFff05f1df8d2474A73E1B40928e1d1b2F3646,1.0,0.0,0.0,0.0,0.0,0.0,2.989922767089225,1.3444836400297298
142237,0x2C79ef440545a8528ad89fb9a3801f68Fa531Ee0,1.0,0.0,0.0,0.0,0.0,0.0,1.599220538104666,1.7430082360660557
142248,0xe2ffcc0E8dA946286DacB4C69Be11570ed93D62E,0.0,0.0,0.0,0.0,1.0,0.0,1.853788978082042,1.3595156178473633
142253,0x6B9B0C04Eb5b3D5eD8b667b8983C9DFD16BA3F42,1.0,0.0,0.0,0.0,0.0,0.0,2.655314909132602,1.2213868907936989
142254,0xE439576d8C65F0C080d1882ee85ee106a7B3B125,1.0,0.0,0.0,0.0,0.0,0.0,1.6595866304674658,1.8220068714452025
142260,0x41c619D96D4a875BEf0bF51988ca93838B6e4C84,1.0,0.0,0.0,0.0,0.0,0.0,1.7138031274736956,1.8888489455157933
142261,0x25e03b2E9903442F9F350f3F6F711632b39679D0,1.0,0.0,0.0,0.0,0.0,0.0,1.496810220816765,1.644930972902199
142275,0x9812d15dC214B1C845d7eff55a2a533a8c90fA38,1.0,0.0,0.0,0.0,0.0,0.0,1.6614600864598783,1.82140763250602
142315,0x9fBa5259A1a4654212849E87CFdf5B28d5bbcB5e,0.0,0.0,1.0,0.0,0.0,0.0,3.1237237159880453,5.1195704996769855
142321,0x460808Bb2E79E5b84994105b601A13e33C29a45f,1.0,0.0,0.0,0.0,0.0,0.0,1.3162936994645915,1.02955981876338
142322,0xD2BbE442805C000c35559913e15B9b7246aE9c3A,1.0,0.0,0.0,0.0,0.0,0.0,1.4115880367440532,5.326546324152957
142324,0xb4521335B0aDc61B1ee85029CD6d2AEDb7b6046d,0.4543866556265035,0.5456133443734965,0.0,0.0,0.0,0.0,1.386124602624084,1.619042748411527
142330,0x63BBCBd285362ed01dc37C34597ce17836493356,1.0,0.0,0.0,0.0,0.0,0.0,1.4965819067835726,1.6442823286568364
142341,0x689b0Aa3C291E334Ec4cB3c90c97700B81f2d135,1.0,0.0,0.0,0.0,0.0,0.0,1.2825391854931971,1.9813481072852035
142354,0xdEAC6e5E67d7e9Bbf851F5E856E71F4531e7f7AE,1.0,0.0,0.0,0.0,0.0,0.0,1.3900859186007186,1.465722669419406
142364,0x12c9CB03c9e1b36Fd48Fa17b7e7054b692dbFAD6,1.0,0.0,0.0,0.0,0.0,0.0,1.496830381462293,1.645004007510664
142413,0x6c51d544C1AC203148484b35E8d0e741cFB67DcE,0.7685297116766583,0.0,0.0,0.0,0.2314702883233416,0.0,1.4888445950945115,5.094604740654792
142414,0x9108ba00F131CB1B52dB441CaDCb37E94333f943,1.0,0.0,0.0,0.0,0.0,0.0,2.048768470429797,3.42876932469969
142425,0xC25d79fc4970479B88068Ce8891eD9bE5799210D,0.0,1.0,0.0,0.0,0.0,0.0,1.502374724798231,1.8515021864933137
142512,0x17eB245F522c05119ec6924Bdf1ca75226Be8007,1.0,0.0,0.0,0.0,0.0,0.0,1.4962167310899044,1.3434232411968368
142561,0x213208bEFdf8462Be5788f7b617C0CFdf0C92Bee,1.0,0.0,0.0,0.0,0.0,0.0,1.4964034212018604,2.091523857636446
142644,0xB03E256B53abACd3f0b450263C32c6ec81bABe49,0.0,0.0,1.0,0.0,0.0,0.0,1.4499373321857425,4.710936259180377
142645,0xd67883669EfB5c575063DE333ecC93F2147AD2D2,0.0,0.0,1.0,0.0,0.0,0.0,1.452587997672626,4.862882933776548
142650,0x11f1E5a47Bc2E00cb2bd2426d38EDB7e86dbcecF,0.0,0.0,1.0,0.0,0.0,0.0,1.409597849988456,1.4511345426339557
142887,0xc6B10818767a5205DBfB5F550Ea986a9f9A0c941,0.0,0.0,1.0,0.0,0.0,0.0,1.4500166980517972,5.6559973468376095
142903,0xEB4B2D625D4f50f4aFaf4CE4E6C5A04231f6CD44,0.8145531661502722,0.0,0.0,0.1854468338497279,0.0,0.0,1.454693615297589,1.3428233060825698
142905,0x165e851Fb826bC6D834Aa5C6AAeFC78aBef168b5,0.0,0.0,1.0,0.0,0.0,0.0,1.4502133901626657,5.115112614416956
142931,0xA770d4A353293385C0eDB30ad9519a1997b471a3,0.2750985295708263,0.0,0.0,0.0,0.7249014704291735,0.0,2.5185353086327327,1.032889723238335
142941,0xb9367bF71487eb10A68c3179753b9E1BA8871c8f,0.0,0.0,0.0,1.0,0.0,0.0,1.6535138347165217,2.7380830450054536
142944,0xc3b0F0ba4F1b28409De3D20205fA7970bB652b97,0.0,0.0,1.0,0.0,0.0,0.0,1.4501439180799964,5.196891120498437
142973,0xB1a84aBDD50F8418aF208438db9ec33CF3c35FfB,0.0,0.0,1.0,0.0,0.0,0.0,1.450293302146413,5.140371869305563
142976,0x9A69a6008a02C770F0e55ccF1671A8A687b6700a,0.5784546043993726,0.0,0.0,0.4215453956006273,0.0,0.0,1.4458306633769842,1.12071461750954
143004,0xDBaad6C9bA84dEbBb5802110e3fbE218b3808751,1.0,0.0,0.0,0.0,0.0,0.0,1.4266760302103212,1.1876118187933764
143026,0xc9A9bCa811B3cAf6Ea5B17039fAc9f4CEA7bfB7C,0.2185714177336112,0.0,0.2737739753389508,0.0,0.0,0.507654606927438,1.35184198698404,2.8070893518347493
143042,0x81df889aaDFd9eBE15C4D75c1b91b3b65499cD6b,0.0,0.0,0.0,0.0,1.0,0.0,1.4948720727804437,3.3647263426440173
143088,0x14B93f1E547da3CfbDaC6f87c51A9AeB2601D6fC,1.0,0.0,0.0,0.0,0.0,0.0,1.613448522884479,0.0094895237992566
143095,0x7F0759cb20dE8c7a996dB6f6C12b33314d0379C3,0.0,0.0,1.0,0.0,0.0,0.0,1.3290462931584404,3.449317485939336
143096,0x04D5C4A28b0763Ed16d85ad09e8f2eEfB18c9D4c,0.0,0.0,0.5,0.0,0.0,0.5,1.3683956183346393,2.276718089734854
143097,0xaA8AFe5B01b15e73051Cb871c332303b57C96F38,0.0,0.0,0.0,0.0,0.0,1.0,1.554980449851216,1.960560149033468
143103,0x522666698937c160D48Fe0bC653F956922ba9F5F,1.0,0.0,0.0,0.0,0.0,0.0,1.3029859706470914,1.579053290770221
143156,0xcDdc66c85008853b89c0b00C20a303A8d69e8983,0.0,0.0,1.0,0.0,0.0,0.0,1.450796239385653,5.41260598987059
143157,0xa1e826ff30c2Af1ca2BB1CB3b2D4770d679451d3,0.0,0.0,1.0,0.0,0.0,0.0,1.4514687472351084,5.087325284032527
143167,0x88FA8b9B9c553e3c0a3eAFDacf683cCC60973332,1.0,0.0,0.0,0.0,0.0,0.0,1.665312910313308,1.12020740682159
143174,0x3B87f7D473550ef9e53e46Baae856608f8b8A0C4,0.0,0.0,1.0,0.0,0.0,0.0,1.3930511292235637,5.347167814880361
143190,0xa7Fd89F4ac91F4798F24DF2EA55a30847A54F6FB,0.082184319628741,0.0,0.886693691742622,0.0,0.0,0.0311219886286369,2.114983733134131,1.9327268854893287
143194,0x58a833BC5841FC8DBfBa70788CEc0Fa7cC89C22B,0.6235340962095217,0.0,0.1882329518952391,0.0,0.0,0.1882329518952391,1.861962237360998,1.2958777161343662
143196,0x007eFD66DaC44Beb4D5cD3097Ee6a5aebf8Fd1f4,0.0,0.0,0.0,0.0,1.0,0.0,2.361072950971081,1.2598696963711289
143198,0xE8035850ADb9788a5d85fa13f721A277668e95eE,1.0,0.0,0.0,0.0,0.0,0.0,1.306249909812498,1.94793662379055
143199,0x97fA6ecA0CC305CADDD35007e954FcB9e8E8D2e8,0.0,0.0,1.0,0.0,0.0,0.0,2.0350847544657342,2.8384676717458324
143200,0x401dE24673F1692a605D8a2613993d5B6D01D2f8,0.0,0.0,0.0,0.1328464068853528,0.8671535931146471,0.0,4.689719513041783,1.2166566841857838
143201,0x700Be855745f7F3f017473ed03e8a9af28E08Acb,1.0,0.0,0.0,0.0,0.0,0.0,2.999326332423881,4.642679967063142
143208,0x6a3d6cdC872025D7a49cE21e7c158BEEeBA28E87,1.0,0.0,0.0,0.0,0.0,0.0,1.9988300408141744,1.0408187625777057
143211,0x7A89B88C7D6Cd5a591812DA64112786e2633E76E,0.0,0.0,1.0,0.0,0.0,0.0,1.4511480557662506,5.165245841145038
143212,0x464D3027c99cAad91b173474023923884E226376,0.0,0.0,0.0,0.0,0.0,1.0,1.4686821245246486,1.6899273919705164
143213,0xc1D7f724c21a098319De00459bEa8F11F587C624,0.0,0.0,0.0,0.0,0.0,1.0,1.4724653985137863,5.153314227949781
143217,0x71Fea2428F0C8bdc1ca6279586490207d02Fa711,1.0,0.0,0.0,0.0,0.0,0.0,1.5706013879097254,1.186892994223622
143222,0x465c1C79214Ab5d6A8b955c1Fb266d512b372a6d,1.0,0.0,0.0,0.0,0.0,0.0,1.3035143627457406,1.721981859458799
143226,0x6E9EcD0Aad8AD75eee275F308c1114deCed50d7E,1.0,0.0,0.0,0.0,0.0,0.0,1.6676044991046497,2.8188564432805143
143270,0xf132B94Cc44270e08a748f6d0aC64569248eFE0c,1.0,0.0,0.0,0.0,0.0,0.0,1.6670031225492783,2.818834217738679
143273,0x2696E8017A422af7ee764Fa598C7AC3B75007FdB,1.0,0.0,0.0,0.0,0.0,0.0,1.265701869006857,4.069048129593256
143276,0x99eB4993088D07CDF01E6314b5E610F3Ed27cF7c,1.0,0.0,0.0,0.0,0.0,0.0,1.4279925143508694,1.186781296600941
143279,0xe4E52221b702c3d6838B7b569783c1cb408E9839,0.0,1.0,0.0,0.0,0.0,0.0,2.115231314718441,1.4883670012651895
143302,0x529110De014EA7cB4eC4Cd6199dCF616041043Ea,0.0,0.0,0.5,0.0,0.0,0.5,1.512648698369948,4.244695663171664
143305,0x1814e0be6623fd5Db2e2f26080d8aF302F452050,1.0,0.0,0.0,0.0,0.0,0.0,1.4281351515799745,1.1866865751065487
143310,0x49C222f9e21F6535387F4AD1269f6E74aA8646bD,0.0,0.0449692665385436,0.9550307334614564,0.0,0.0,0.0,1.5360968616420527,1.572030649253694
143313,0xba15E9b644685cB845aF18a738Abd40C6Bcd78eD,0.0,0.0,1.0,0.0,0.0,0.0,1.488990527644699,5.171199347167882
143314,0x3242bCaE0B6f44a2430766376722849DeA557b8B,0.0,0.0,1.0,0.0,0.0,0.0,1.737416497561391,4.896367401739809
143315,0x6E60A5888B8aF7D220ed72B928278873779b876b,1.0,0.0,0.0,0.0,0.0,0.0,1.4996092708415096,1.3415455823928242
143316,0xb12d179873B4B91c30C815a86897dc9038B37ab2,1.0,0.0,0.0,0.0,0.0,0.0,1.4282021829504046,1.1866416645233306
143321,0x036a069e3097fB140a886061F9261e3D021EAB96,1.0,0.0,0.0,0.0,0.0,0.0,1.428213230051305,1.1866342246295123
143325,0x9A887658254e6c9dCB213745bdD9332A1AF773eB,1.0,0.0,0.0,0.0,0.0,0.0,1.3954393612592133,5.657429589775046
143333,0xCE3449430341D161f94cDE1F0005BbDe3E9Db363,1.0,0.0,0.0,0.0,0.0,0.0,1.428324294526984,1.1865587600412957
143335,0x8e6ed79c48944265FE5D004010c11CB28aa105B4,0.0,0.0,0.5,0.0,0.0,0.5,1.7345084444427423,4.5175487909923815
143363,0xe7FFc0fFbB76aB7e2F322D3776A5220810D2667B,1.0,0.0,0.0,0.0,0.0,0.0,1.389489886243516,1.5876383092207278
143364,0x812E5530eaC3e199794AAF1CcaF382404262aeAD,1.0,0.0,0.0,0.0,0.0,0.0,1.5652783264908858,1.3771847812105262
143371,0xB6E2256335F597A4eff4EbF63B5067A8088F2310,1.0,0.0,0.0,0.0,0.0,0.0,2.7999118316072047,2.818444923086377
143648,0xd7854FC91f16a58D67EC3644981160B6ca9C41B8,0.4127065271310328,0.5872934728689672,0.0,0.0,0.0,0.0,1.3020702064630516,2.497959783816912
143654,0x13b2d56DE62F65Cfd389cB6a2F275c272D7C850E,0.2933471988148118,0.0,0.3447072970198191,0.0200116015719668,0.2466765827317179,0.0952573198616842,1.936076507123392,3.0439417001367404
143659,0x168feF2fD1AF371625B2593468620185Cea904FF,0.0,0.4027462416983535,9.993444741751414e-05,0.0952851163879658,0.4171213530138845,0.0847473544523786,2.4071914688857667,0.9686396329948708
143670,0x8bF73AaACc2B511dF6B681f3Cb0513feC0Fca865,0.7363478972728075,0.0,0.1318260513635962,0.0,0.0,0.1318260513635962,2.10597539779379,3.791980394217169
143681,0x22b908c2FeA7a1e6043FfcDBc77D660D4D326961,1.0,0.0,0.0,0.0,0.0,0.0,2.522855953089731,2.4379472542540985
143686,0xC184C5768251F0A1dC2e7aEA24585f62D2381665,1.0,0.0,0.0,0.0,0.0,0.0,1.2598259198313853,6.2121898539193
143710,0x0E61A5d840B883d234940c738cF49A2AeBfAf1C8,1.0,0.0,0.0,0.0,0.0,0.0,2.304588343665999,1.3168789494292354
143711,0xbc2337fc59bC693E6FFb282Ef4950478072c1A86,1.0,0.0,0.0,0.0,0.0,0.0,3.608634558003629,1.3930590017160671
143716,0x9C7A3e3eFd0CEC787C432535F27DE6C755fB4870,1.0,0.0,0.0,0.0,0.0,0.0,2.521803805430958,3.164628477314424
143743,0x491fFC953E1aB2751817ff90A5f32694a4841474,1.0,0.0,0.0,0.0,0.0,0.0,1.3796476709142935,2.913836444256112
143756,0xB5584bFdb0f869F35764f975Da6C482E29e871c0,1.0,0.0,0.0,0.0,0.0,0.0,1.3158984971164456,2.240894382561532
143792,0x174EC3Dd777A4d02fa2305a451141C3C151Cf65B,1.0,0.0,0.0,0.0,0.0,0.0,1.3760527951913584,1.4645882999106703
143793,0x2bedB0F8d86c53f45A5ff38e4a2d33E1C0DA4515,1.0,0.0,0.0,0.0,0.0,0.0,1.4514917877784732,1.7885065578893715
143802,0x4d445C33dC304f07EDB34f00C90c4CB1Ab947FaC,1.0,0.0,0.0,0.0,0.0,0.0,1.989955062832058,3.349251992331981
143809,0xa14208489e2e9Ba74f08636EbC5a03Fb0a4F6568,1.0,0.0,0.0,0.0,0.0,0.0,1.3486268868549758,1.7977905882566454
143812,0x0C9e20B9046f31DA1E84B1B968b5FFF23e815FD6,1.0,0.0,0.0,0.0,0.0,0.0,2.2564521538054403,2.994422854687781
143818,0x26DAc33aCcf8D28cf26CcC0135d8c6EE3233a2E7,0.0,1.0,0.0,0.0,0.0,0.0,1.4876867822558717,5.95883839855878
143828,0x5Daf884B73F6aB637D72bf09475a8455121614E6,1.0,0.0,0.0,0.0,0.0,0.0,2.095599874387586,3.4600003686192213
143874,0x73831e7c600F48cebBbfF957b466be8e5c087F34,0.0,0.0,1.0,0.0,0.0,0.0,1.3760273003621175,5.684733429481755
143903,0x9e67663C01e86C7bd8C3cd2285c681Dbad1C8327,1.0,0.0,0.0,0.0,0.0,0.0,1.3725006294782305,6.693162375038458
143905,0x6eb459849f2C95a986f2620F4968C3Ef8498b786,1.0,0.0,0.0,0.0,0.0,0.0,3.638719029392748,1.4257616501168886
143937,0xbBf15e008535cB93A7e2168038DC316c56faf791,0.0,0.0,1.0,0.0,0.0,0.0,1.517058262056444,3.2905221280766987
143948,0x724EBE69AE66F5e5F731920dB39CC9235d3FF036,0.0,0.0,0.0,0.0,1.0,0.0,1.849311584908592,1.4354320229959543
143952,0x184Af3b38035F80d8F7E16FaCbB4344B3db09368,1.0,0.0,0.0,0.0,0.0,0.0,2.9947005412700305,1.3488261088926905
143953,0xbe003aa7a602e754fa2aBC342Fc467fdd678bc4e,1.0,0.0,0.0,0.0,0.0,0.0,1.331029394870154,1.5236478590112956
143954,0x874d7F6472958e157815DD50B8293a3d02fD094c,1.0,0.0,0.0,0.0,0.0,0.0,1.3964281006555772,1.4448242097389783
143955,0xf299eA65eF11197c562bd83A67cdCB678d8280c5,0.0,0.0,0.0,0.0,1.0,0.0,2.567950412331329,1.4067842362540293
143957,0xdCEFff05f1df8d2474A73E1B40928e1d1b2F3646,1.0,0.0,0.0,0.0,0.0,0.0,2.989789014344524,1.3481084891576487
143959,0x2C79ef440545a8528ad89fb9a3801f68Fa531Ee0,1.0,0.0,0.0,0.0,0.0,0.0,1.5991489977496076,1.7466330851939746
143974,0x6B9B0C04Eb5b3D5eD8b667b8983C9DFD16BA3F42,1.0,0.0,0.0,0.0,0.0,0.0,2.6551961249081217,1.2250117399216178
143975,0xE439576d8C65F0C080d1882ee85ee106a7B3B125,1.0,0.0,0.0,0.0,0.0,0.0,1.6595123896645465,1.8256317205731216
143981,0x41c619D96D4a875BEf0bF51988ca93838B6e4C84,1.0,0.0,0.0,0.0,0.0,0.0,1.7137264613220808,1.892473794643712
143982,0x25e03b2E9903442F9F350f3F6F711632b39679D0,1.0,0.0,0.0,0.0,0.0,0.0,1.4967432617375758,1.648555822030118
143996,0x9812d15dC214B1C845d7eff55a2a533a8c90fA38,1.0,0.0,0.0,0.0,0.0,0.0,1.6613857618488144,1.8250324816339385
144036,0x9fBa5259A1a4654212849E87CFdf5B28d5bbcB5e,0.0,0.0,1.0,0.0,0.0,0.0,2.639303859688499,5.164574668190793
144042,0x460808Bb2E79E5b84994105b601A13e33C29a45f,1.0,0.0,0.0,0.0,0.0,0.0,1.316234815704424,1.033184667891299
144043,0xD2BbE442805C000c35559913e15B9b7246aE9c3A,1.0,0.0,0.0,0.0,0.0,0.0,1.411524890037931,5.330171173280876
144045,0xb4521335B0aDc61B1ee85029CD6d2AEDb7b6046d,0.4564303139431852,0.5435696860568149,0.0,0.0,0.0,0.0,1.381266726100904,1.622667597539446
144051,0x63BBCBd285362ed01dc37C34597ce17836493356,1.0,0.0,0.0,0.0,0.0,0.0,1.496514957917901,1.6479071777847554
144062,0x689b0Aa3C291E334Ec4cB3c90c97700B81f2d135,1.0,0.0,0.0,0.0,0.0,0.0,1.282481811724839,1.9849729564131229
144075,0xdEAC6e5E67d7e9Bbf851F5E856E71F4531e7f7AE,1.0,0.0,0.0,0.0,0.0,0.0,1.3900237337814214,1.469347518547325
144085,0x12c9CB03c9e1b36Fd48Fa17b7e7054b692dbFAD6,1.0,0.0,0.0,0.0,0.0,0.0,1.4967634214812269,1.648628856638583
144134,0x6c51d544C1AC203148484b35E8d0e741cFB67DcE,0.7697261706457671,0.0,0.0,0.0,0.2302738293542328,0.0,1.4883889800623569,5.098229589782712
144135,0x9108ba00F131CB1B52dB441CaDCb37E94333f943,1.0,0.0,0.0,0.0,0.0,0.0,2.060019910170279,3.4323941738276096
144146,0xC25d79fc4970479B88068Ce8891eD9bE5799210D,0.0,1.0,0.0,0.0,0.0,0.0,1.494340572203014,1.855127035621233
144233,0x17eB245F522c05119ec6924Bdf1ca75226Be8007,1.0,0.0,0.0,0.0,0.0,0.0,1.49614979856019,1.347048090324756
144282,0x213208bEFdf8462Be5788f7b617C0CFdf0C92Bee,1.0,0.0,0.0,0.0,0.0,0.0,1.4963364803206547,2.095148706764365
144365,0xB03E256B53abACd3f0b450263C32c6ec81bABe49,0.0,0.0,1.0,0.0,0.0,0.0,1.450565456497395,4.714561108308296
144366,0xd67883669EfB5c575063DE333ecC93F2147AD2D2,0.0,0.0,1.0,0.0,0.0,0.0,1.453217270273517,4.866507782904466
144371,0x11f1E5a47Bc2E00cb2bd2426d38EDB7e86dbcecF,0.0,0.0,1.0,0.0,0.0,0.0,1.4102084989176042,1.4547593917618746
144608,0xc6B10818767a5205DBfB5F550Ea986a9f9A0c941,0.0,0.0,1.0,0.0,0.0,0.0,1.4506448567453705,5.659622195965529
144624,0xEB4B2D625D4f50f4aFaf4CE4E6C5A04231f6CD44,0.8157011445408329,0.0,0.0,0.1842988554591671,0.0,0.0,1.4574435290305716,1.3464481552104888
144626,0x165e851Fb826bC6D834Aa5C6AAeFC78aBef168b5,0.0,0.0,1.0,0.0,0.0,0.0,1.450841634064816,5.118737463544876
144652,0xA770d4A353293385C0eDB30ad9519a1997b471a3,0.2764292212601614,0.0,0.0,0.0,0.7235707787398385,0.0,2.5062993080746567,1.036514572366254
144662,0xb9367bF71487eb10A68c3179753b9E1BA8871c8f,0.0,0.0,0.0,1.0,0.0,0.0,1.6408919489937048,2.741707894133373
144665,0xc3b0F0ba4F1b28409De3D20205fA7970bB652b97,0.0,0.0,1.0,0.0,0.0,0.0,1.451365094443794,5.200515969626355
144694,0xB1a84aBDD50F8418aF208438db9ec33CF3c35FfB,0.0,0.0,1.0,0.0,0.0,0.0,1.450921580667066,5.143996718433482
144697,0x9A69a6008a02C770F0e55ccF1671A8A687b6700a,0.5803110765064561,0.0,0.0,0.4196889234935438,0.0,0.0,1.4470484712456535,1.1243394666374589
144725,0xDBaad6C9bA84dEbBb5802110e3fbE218b3808751,1.0,0.0,0.0,0.0,0.0,0.0,1.4266122085501296,1.1912366679212956
144747,0xc9A9bCa811B3cAf6Ea5B17039fAc9f4CEA7bfB7C,0.2210799441551569,0.0,0.2746271468665432,0.0,0.0,0.5042929089782997,1.348588474884881,2.810714200962668
144763,0x81df889aaDFd9eBE15C4D75c1b91b3b65499cD6b,0.0,0.0,0.0,0.0,1.0,0.0,1.4844675651067096,3.368351191771936
144809,0x14B93f1E547da3CfbDaC6f87c51A9AeB2601D6fC,1.0,0.0,0.0,0.0,0.0,0.0,1.6241487838522062,0.013114372927176
144816,0x7F0759cb20dE8c7a996dB6f6C12b33314d0379C3,0.0,0.0,1.0,0.0,0.0,0.0,1.3296220465165434,3.452942335067255
144817,0x04D5C4A28b0763Ed16d85ad09e8f2eEfB18c9D4c,0.0,0.0,0.5,0.0,0.0,0.5,1.3570241368658378,2.280342938862773
144818,0xaA8AFe5B01b15e73051Cb871c332303b57C96F38,0.0,0.0,0.0,0.0,0.0,1.0,1.509563987261731,1.9641849981613864
144824,0x522666698937c160D48Fe0bC653F956922ba9F5F,1.0,0.0,0.0,0.0,0.0,0.0,1.3029276822017175,1.58267813989814
144877,0xcDdc66c85008853b89c0b00C20a303A8d69e8983,0.0,0.0,1.0,0.0,0.0,0.0,1.4514247357826933,5.416230838998509
144878,0xa1e826ff30c2Af1ca2BB1CB3b2D4770d679451d3,0.0,0.0,1.0,0.0,0.0,0.0,1.452097534967864,5.090950133160447
144888,0x88FA8b9B9c553e3c0a3eAFDacf683cCC60973332,1.0,0.0,0.0,0.0,0.0,0.0,1.6652384133480376,1.123832255949509
144895,0x3B87f7D473550ef9e53e46Baae856608f8b8A0C4,0.0,0.0,1.0,0.0,0.0,0.0,1.3936546099805975,5.350792664008281
144911,0xa7Fd89F4ac91F4798F24DF2EA55a30847A54F6FB,0.0821929958301681,0.0,0.8869390027454456,0.0,0.0,0.0308680014243862,2.1212802823072456,1.9363517346172483
144915,0x58a833BC5841FC8DBfBa70788CEc0Fa7cC89C22B,0.6254804419640616,0.0,0.1872597790179692,0.0,0.0,0.1872597790179692,1.8669427049918432,1.2995025652622851
144918,0xE8035850ADb9788a5d85fa13f721A277668e95eE,1.0,0.0,0.0,0.0,0.0,0.0,1.3061914753563886,1.9515614729184687
144919,0x97fA6ecA0CC305CADDD35007e954FcB9e8E8D2e8,0.162371330460577,0.0,0.8376286695394229,0.0,0.0,0.0,2.4349599040033096,2.842092520873752
144920,0x401dE24673F1692a605D8a2613993d5B6D01D2f8,0.0,0.0,0.0,0.132736423590367,0.867263576409633,0.0,4.657777306029845,1.220281533313703
144921,0x700Be855745f7F3f017473ed03e8a9af28E08Acb,1.0,0.0,0.0,0.0,0.0,0.0,2.999192161792632,4.646304816191061
144928,0x6a3d6cdC872025D7a49cE21e7c158BEEeBA28E87,1.0,0.0,0.0,0.0,0.0,0.0,1.9987406241218464,1.0444436117056246
144930,0x7A89B88C7D6Cd5a591812DA64112786e2633E76E,0.0,0.0,1.0,0.0,0.0,0.0,1.4517767045729273,5.168870690272957
144931,0x464D3027c99cAad91b173474023923884E226376,0.0,0.0,0.0,0.0,0.0,1.0,1.425786185369464,1.6935522410984356
144932,0xc1D7f724c21a098319De00459bEa8F11F587C624,0.0,0.0,0.0,0.0,0.0,1.0,1.4294589609136794,5.1569390770777
144940,0x465c1C79214Ab5d6A8b955c1Fb266d512b372a6d,1.0,0.0,0.0,0.0,0.0,0.0,1.3034560506630024,1.725606708586718
144944,0x6E9EcD0Aad8AD75eee275F308c1114deCed50d7E,1.0,0.0,0.0,0.0,0.0,0.0,1.6675298996262662,2.8224812924084333
144988,0xf132B94Cc44270e08a748f6d0aC64569248eFE0c,1.0,0.0,0.0,0.0,0.0,0.0,1.6669285499731836,2.822459066866598
144991,0x2696E8017A422af7ee764Fa598C7AC3B75007FdB,1.0,0.0,0.0,0.0,0.0,0.0,1.265645248447685,4.072672978721175
144994,0x99eB4993088D07CDF01E6314b5E610F3Ed27cF7c,1.0,0.0,0.0,0.0,0.0,0.0,1.4279286337983983,1.19040614572886
