,user_address,0x4200000000000000000000000000000000000006,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,0x2ae3f1ec7f1f5012cfeab0185bfc7aa3cf0dec22,0x50c5725949a6f0c72e6c4a641f24049a917db0cb,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0xb6fe221fe9eef5aba221c348ba20a1bf5e73624c,CR,log10_borrow
154528,0x23D07C846ddA0234a1F3561Ea8db3563413ef7d7,0.3026618609211889,0.0,0.6973381390788111,0.0,0.0,0.0,2.645564301699886,4.967159295052306
154579,0x8B9869A87d5D5128Eb742FBaed44441e90327e10,0.6602339743322438,0.3287320773171398,0.0055169741753081,0.0,0.0,0.0055169741753081,1.3752411250523844,4.043086423163019
154605,0xF93A5F0A4925EeC32cD585641c88a498523f383C,1.3126277999535951e-09,0.0,0.62061665845658,0.0,0.3793833402307922,0.0,2.0396318475676734,3.812059166583684
154625,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,2.1614502873654596e-05,0.0,0.7511091564556973,0.0,0.0,0.2488692290414289,2.1703757510404773,4.994337615602952
154695,0xBFDf97C84214A64ad1a95B7133fba0A4314EBb42,0.0,0.0,0.4084942863101772,0.0,0.5915057136898227,0.0,2.44211617310826,2.8750859475415567
154737,0xEa5CB7958E580b2e7E89e41264502744EfdAc43f,0.0,0.0,0.6377848084866615,0.0,0.0,0.3622151915133383,1.6196997784285598,4.062854034022372
154782,0x70429D6362E07d6986889756d4047D66e0802F8e,1.0,0.0,0.0,0.0,0.0,0.0,2.093610119951916,2.5500150737300524
154918,0x47F269D4bcAECdFed3110C0200db50345f797DbC,1.0,0.0,0.0,0.0,0.0,0.0,2.11962049077501,1.331270513205674
154928,0x2f01560D567eE32167E86ECf61805805071F9500,1.0,0.0,0.0,0.0,0.0,0.0,2.111007914208901,1.3338975325426154
154936,0x0F301916f3347E358C1362B883260A450D9EA161,1.0,0.0,0.0,0.0,0.0,0.0,2.280948615653048,1.3155918579328685
155198,0xE43fA6CBb7DdA0bD863593c5E75fAe9B4dCD5CD4,0.7632999272436884,0.0,0.2367000727563115,0.0,0.0,0.0,1.9162203838874576,4.148603576307407
155304,0x96bF1E85EEcf3b971A3e1EbC88Bd4EFe3f8698Ee,0.6060128249277775,2.01723978812201e-11,0.2747748658280414,0.0,0.0,0.1192123092240086,1.6774555528079689,4.768449644222124
155495,0x027Ac35630E42d9DBF93DB2b0E9b205C6C480f32,0.6725932979043627,0.0,0.0,0.3274067020956371,0.0,0.0,1.5268107340769193,4.890930269256836
155641,0xCe64a3542A73740A0b625866ef1A7b5990225d20,1.0,0.0,0.0,0.0,0.0,0.0,1.8262342476117532,3.3026290582507154
155790,0x7EAB8f22369fF1e304F8104686282B2870683038,1.0,0.0,0.0,0.0,0.0,0.0,1.3638875154264511,3.3982051223912224
155819,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.0035907131363313,0.0,0.7121331373437414,0.2842761495199273,0.0,1.274843357047195,5.477878319928402
155851,0xCEa51025f8046E4aB4Df3092bED64dd9EbEEaDa1,0.0,0.0,1.0,0.0,0.0,0.0,1.49041433695322,3.441484006312912
155915,0xA51CC4578939370d3b680F145830b362585964D5,0.0,0.0,0.0,0.3175167968032875,0.6824832031967126,0.0,1.3027862493284874,5.408926022454422
155919,0xEA3e3612175a894362f3062785adC133D9b98f10,0.0,0.0,1.3086659028153508e-10,0.0,0.0,0.9999999998691332,1.4943611638254897,4.011769949765418
155948,0xC53fe73AAD87029c1CebAEAE149b574B9ecD7F0b,0.0,0.0,0.7500499443406712,0.0,0.0,0.2499500556593287,1.5330638074206606,3.699754616874124
155953,0xe163c346be2Bfe7Ea9C970383A79a5AD039839dA,0.0,0.0,1.0,0.0,0.0,0.0,2.670668919471062,4.442998125390408
155964,0xD7c04D5fAEc432231bd9b71182235969ed4C8cE3,0.0,0.0,0.5,0.0,0.0,0.5,1.5174938875766768,4.806397474365772
156153,0x3d40aC1fF6c11eA200a86E9bC761c244149ba5c0,1.0,0.0,0.0,0.0,0.0,0.0,1.6250416014105749,3.722934445751234
156159,0x63AE5AA785c90749207dBaB0DEf91c2313724c9a,1.5415623973032562e-08,0.0,0.9934871815426864,0.0,0.0,0.0065128030416896,1.6122679566782303,4.60311622035337
156213,0x3F7C10cBbb1EA1046a80B738b9Eaf3217410c7F6,0.2948883552863162,0.0,0.6926526788996126,0.0,0.0,0.0124589658140713,2.137733087790819,5.719472633585663
156293,0x32E76CE68901e81f6f4F3d0753215Ec386c80dc5,1.0,0.0,0.0,0.0,0.0,0.0,1.5571485036316004,4.042033758015975
156302,0x310E989c73b58591BB61596972B5019354f8b668,1.0,0.0,0.0,0.0,0.0,0.0,1.3178213758175925,2.016905292510065
156307,0x5Daf884B73F6aB637D72bf09475a8455121614E6,1.0,0.0,0.0,0.0,0.0,0.0,2.1417339933531787,4.64155209856733
156311,0xb4fbd802d9dc5C0208346c311BCB6B9ECFF468C6,0.0,7.114264818708111e-05,0.3352664636043559,0.2559064880220041,0.307510772285867,0.1012451334395857,1.370289410033675,4.561249371939847
156330,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,0.8922749128711915,0.0,0.0,0.1077250871288085,1.5921254409699632,4.474223291079379
156334,0x7EcD7aDbe7F29377021cBfE10468E635a13Dd463,1.0,0.0,0.0,0.0,0.0,0.0,1.3987237532038634,4.0968362276046
156338,0x6c97Be81E861fa10fE217de87B7514173f4B6640,1.0,0.0,0.0,0.0,0.0,0.0,2.528877097428099,2.9557446995683256
156361,0x23D07C846ddA0234a1F3561Ea8db3563413ef7d7,0.3026526425817224,0.0,0.6973473574182775,0.0,0.0,0.0,2.6541258186402668,4.966656045502686
156412,0x8B9869A87d5D5128Eb742FBaed44441e90327e10,0.6606719488466691,0.3283092848852366,0.0055093831340471,0.0,0.0,0.0055093831340471,1.3775791148317398,4.04258317392758
156438,0xF93A5F0A4925EeC32cD585641c88a498523f383C,1.314220318477365e-09,0.0,0.6213967491244606,0.0,0.3786032495613189,0.0,2.043690670412784,3.811555917045525
156458,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,2.1635975084233506e-05,0.0,0.7513695918800203,0.0,0.0,0.2486087721448954,2.17517222297872,4.9938343818825786
156528,0xBFDf97C84214A64ad1a95B7133fba0A4314EBb42,0.0,0.0,0.4092953990874253,0.0,0.5907046009125747,0.0,2.437281431278709,2.875157675895285
156570,0xEa5CB7958E580b2e7E89e41264502744EfdAc43f,0.0,0.0,0.6379928923054836,0.0,0.0,0.3620071076945164,1.6227220582597133,4.062350784708019
156615,0x70429D6362E07d6986889756d4047D66e0802F8e,1.0,0.0,0.0,0.0,0.0,0.0,2.098730165991729,2.549840985442496
156751,0x47F269D4bcAECdFed3110C0200db50345f797DbC,1.0,0.0,0.0,0.0,0.0,0.0,2.12641527632354,1.3307672465484903
156761,0x2f01560D567eE32167E86ECf61805805071F9500,1.0,0.0,0.0,0.0,0.0,0.0,2.117775084805404,1.3333942671051826
156769,0x0F301916f3347E358C1362B883260A450D9EA161,1.0,0.0,0.0,0.0,0.0,0.0,2.288260439065735,1.3150886150899534
157031,0xE43fA6CBb7DdA0bD863593c5E75fAe9B4dCD5CD4,0.7632920358459918,0.0,0.2367079641540082,0.0,0.0,0.0,1.9227613805557524,4.148671226102917
157137,0x96bF1E85EEcf3b971A3e1EbC88Bd4EFe3f8698Ee,0.6089625461243825,2.0229240852759575e-11,0.2761243716175615,0.0,0.0,0.1149130822378267,1.674683908102268,4.767946394636346
157159,0xBD20f6626D187fF13dFAeEc69718581005c98309,0.5009360886427912,7.604124126951856e-05,0.4989878701159392,0.0,0.0,0.0,1.5701021000340485,4.639233483846972
157327,0x027Ac35630E42d9DBF93DB2b0E9b205C6C480f32,0.6733565966408318,0.0,0.0,0.3266434033591681,0.0,0.0,1.529313848391238,4.890612976615782
157375,0x40527B1c0e6f780d4597E7aE8efdcE434653e7c0,1.0,0.0,0.0,0.0,0.0,0.0,2.4579452061865528,1.0075736567674791
157465,0xC754bcEb13D663cd7911028daA7d4efEC2B76d9D,1.0,0.0,0.0,0.0,0.0,0.0,2.458267575445171,1.9100785105954148
157472,0xCe64a3542A73740A0b625866ef1A7b5990225d20,1.0,0.0,0.0,0.0,0.0,0.0,1.8313594240533264,3.3022986611930936
157620,0x7EAB8f22369fF1e304F8104686282B2870683038,1.0,0.0,0.0,0.0,0.0,0.0,1.368259622671672,3.3977018729661275
157652,0xce8453cc4200c37B25FEF3C8C90f544D1370e248,1.0,0.0,0.0,0.0,0.0,0.0,2.196211374447755,2.2498299592659
157663,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.0034721679398419,0.0,0.7219996990654405,0.2745281329947175,0.0,1.2628480832055984,5.47737507033853
157695,0xCEa51025f8046E4aB4Df3092bED64dd9EbEEaDa1,0.0,0.0,1.0,0.0,0.0,0.0,1.4934238831403694,3.441513609993825
157759,0xA51CC4578939370d3b680F145830b362585964D5,0.0,0.0,0.0,0.1482372157844906,0.8517627842155093,0.0,1.299860651171188,5.551607962282876
157763,0xEA3e3612175a894362f3062785adC133D9b98f10,0.0,0.0,1.3614547334621974e-10,0.0,0.0,0.9999999998638543,1.437182252732121,4.074557677216058
157792,0xC53fe73AAD87029c1CebAEAE149b574B9ecD7F0b,0.0,0.0,0.7503104079635553,0.0,0.0,0.2496895920364446,1.5364449741275663,3.6992513673008407
157797,0xe163c346be2Bfe7Ea9C970383A79a5AD039839dA,0.0,0.0,1.0,0.0,0.0,0.0,2.6763132523977733,4.442986909534833
157808,0xD7c04D5fAEc432231bd9b71182235969ed4C8cE3,0.0,0.0,0.5,0.0,0.0,0.5,1.51925590222127,4.805894225170116
157999,0x3d40aC1fF6c11eA200a86E9bC761c244149ba5c0,1.0,0.0,0.0,0.0,0.0,0.0,1.597663676016498,3.722415386069402
158005,0x63AE5AA785c90749207dBaB0DEf91c2313724c9a,1.5414605214686766e-08,0.0,0.9933680814849914,0.0,0.0,0.0066319031004033,1.5852099710126697,4.602597167495217
158059,0x3F7C10cBbb1EA1046a80B738b9Eaf3217410c7F6,0.2949770340587826,0.0,0.692739536057805,0.0,0.0,0.0122834298834122,2.10221412622956,5.719064650329221
158139,0x32E76CE68901e81f6f4F3d0753215Ec386c80dc5,1.0,0.0,0.0,0.0,0.0,0.0,1.5306470579089129,4.041590547869369
158148,0x310E989c73b58591BB61596972B5019354f8b668,1.0,0.0,0.0,0.0,0.0,0.0,1.2958403790131912,2.0168997684733343
158153,0x5Daf884B73F6aB637D72bf09475a8455121614E6,1.0,0.0,0.0,0.0,0.0,0.0,2.106405176059912,4.64136009857138
158157,0xb4fbd802d9dc5C0208346c311BCB6B9ECFF468C6,0.0,0.0,0.617021489373368,0.0,0.2631037559412626,0.1198747546853692,1.4754762612722676,3.406807788362113
158176,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,0.8907148226677677,0.0,0.0,0.1092851773322323,1.5677189222011954,4.473704231383345
158180,0x7EcD7aDbe7F29377021cBfE10468E635a13Dd463,1.0,0.0,0.0,0.0,0.0,0.0,1.3706512004164058,4.097357261078579
158184,0x6c97Be81E861fa10fE217de87B7514173f4B6640,1.0,0.0,0.0,0.0,0.0,0.0,2.485745396064503,2.9553175973044947
158207,0x23D07C846ddA0234a1F3561Ea8db3563413ef7d7,0.3026896383852089,0.0,0.697310361614791,0.0,0.0,0.0,2.6090914418301066,4.966136985864827
158258,0x8B9869A87d5D5128Eb742FBaed44441e90327e10,0.6564729482729993,0.3323773598203253,0.0055748459533377,0.0,0.0,0.0055748459533377,1.3676139266621905,4.042064114783394
158284,0xF93A5F0A4925EeC32cD585641c88a498523f383C,1.218103218883678e-09,0.0,0.3215498478112574,0.0,0.3569003031593818,0.3215498478112574,2.167804566034353,3.8110368573437823
158304,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,2.144218078765456e-05,0.0,0.74907439974637,0.0,0.0,0.2509041580728424,2.1578538297162835,4.993315345154625
158374,0xBFDf97C84214A64ad1a95B7133fba0A4314EBb42,0.0,0.0,0.4051696117510157,0.0,0.5948303882489844,0.0,2.461882370022368,2.8754694585719527
158416,0xEa5CB7958E580b2e7E89e41264502744EfdAc43f,0.0,0.0,0.6361658098838123,0.0,0.0,0.3638341901161877,1.613027621956507,4.061831725400498
158461,0x70429D6362E07d6986889756d4047D66e0802F8e,1.0,0.0,0.0,0.0,0.0,0.0,2.0611116308942807,2.5497978944413093
158597,0x47F269D4bcAECdFed3110C0200db50345f797DbC,1.0,0.0,0.0,0.0,0.0,0.0,2.090590366914132,1.3302482034121617
158607,0x2f01560D567eE32167E86ECf61805805071F9500,1.0,0.0,0.0,0.0,0.0,0.0,2.082095824906571,1.332875206580414
158615,0x0F301916f3347E358C1362B883260A450D9EA161,1.0,0.0,0.0,0.0,0.0,0.0,2.2497089018794627,1.314569558759422
158877,0xE43fA6CBb7DdA0bD863593c5E75fAe9B4dCD5CD4,0.763323704336959,0.0,0.2366762956630411,0.0,0.0,0.0,1.8840931608326437,4.1487412893642
158983,0x96bF1E85EEcf3b971A3e1EbC88Bd4EFe3f8698Ee,0.6100004499678827,2.063561135892202e-11,0.2765465139922413,0.0,0.0,0.1134530360192404,1.644481087933766,4.767427334937263
159005,0xBD20f6626D187fF13dFAeEc69718581005c98309,0.8340166050719937,2.5772101432994403e-05,0.1659576228265732,0.0,0.0,0.0,4.856447357877047,4.618961167248328
159173,0x027Ac35630E42d9DBF93DB2b0E9b205C6C480f32,0.6688951160741877,0.0,0.0,0.3311048839258122,0.0,0.0,1.5126400373045823,4.890362918793384
159316,0xCe64a3542A73740A0b625866ef1A7b5990225d20,1.0,0.0,0.0,0.0,0.0,0.0,1.7994691719446672,3.3020296561707
159465,0x7EAB8f22369fF1e304F8104686282B2870683038,1.0,0.0,0.0,0.0,0.0,0.0,1.3452078375262468,3.3971828132881776
159496,0xce8453cc4200c37B25FEF3C8C90f544D1370e248,1.0,0.0,0.0,0.0,0.0,0.0,2.155726466256658,2.250012260233377
159524,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.0035942797265484,0.0,0.7482675201862252,0.2481382000872264,0.0,1.2742767824952104,5.30052697675355
159556,0xCEa51025f8046E4aB4Df3092bED64dd9EbEEaDa1,0.0,0.0,1.0,0.0,0.0,0.0,1.4654053801703455,3.4417646136853057
159620,0xA51CC4578939370d3b680F145830b362585964D5,0.0,0.0,0.0,0.1486540616957899,0.8513459383042101,0.0,1.299576594550707,5.5510889025810055
159624,0xEA3e3612175a894362f3062785adC133D9b98f10,0.0,0.0,1.4066791809467022e-10,0.0,0.0,0.999999999859332,1.391128135589735,4.07451128229581
159652,0xC53fe73AAD87029c1CebAEAE149b574B9ecD7F0b,0.0,0.0,0.7480150446610558,0.0,0.0,0.2519849553389442,1.524272610533594,3.698732307551544
159657,0xe163c346be2Bfe7Ea9C970383A79a5AD039839dA,0.0,0.0,1.0,0.0,0.0,0.0,2.626458501725045,4.44317900381848
159668,0xD7c04D5fAEc432231bd9b71182235969ed4C8cE3,0.0,0.0,0.5,0.0,0.0,0.5,1.5210753864457411,4.80537516604885
159863,0x3d40aC1fF6c11eA200a86E9bC761c244149ba5c0,1.0,0.0,0.0,0.0,0.0,0.0,1.7110375124763546,3.723537890398938
159869,0x63AE5AA785c90749207dBaB0DEf91c2313724c9a,1.5409515859982742e-08,0.0,0.9938255263826306,0.0,0.0,0.0061744582078534,1.6982607993356504,4.603719664226672
159923,0x3F7C10cBbb1EA1046a80B738b9Eaf3217410c7F6,0.2947704883001129,0.0,0.6931251683914431,0.0,0.0,0.0121043433084438,2.2504873673268384,5.7200634572272895
159931,0xe44B88DADBaC54bA75BeAa07aae99b243B0B9f87,0.1901803848875911,0.0,0.4049098075562044,0.0,0.0,0.4049098075562044,2.1882687027575467,4.113875905190122
160012,0x310E989c73b58591BB61596972B5019354f8b668,1.0,0.0,0.0,0.0,0.0,0.0,1.3798868038351693,2.017450353272908
160017,0x5Daf884B73F6aB637D72bf09475a8455121614E6,1.0,0.0,0.0,0.0,0.0,0.0,2.247709109354073,4.642118370954764
160021,0xb4fbd802d9dc5C0208346c311BCB6B9ECFF468C6,0.0,0.0,0.6547478694947451,0.0,0.2415535472069363,0.1036985832983186,1.432040973606142,3.4065419643891883
160040,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,0.8967714200612211,0.0,0.0,0.1032285799387787,1.6609534495675684,4.474826735711328
160044,0x7EcD7aDbe7F29377021cBfE10468E635a13Dd463,1.0,0.0,0.0,0.0,0.0,0.0,1.475031463804857,4.096517997647553
160048,0x6c97Be81E861fa10fE217de87B7514173f4B6640,1.0,0.0,0.0,0.0,0.0,0.0,2.662767328462003,2.95633769543552
160071,0x23D07C846ddA0234a1F3561Ea8db3563413ef7d7,0.3024243957510862,0.0,0.6975756042489137,0.0,0.0,0.0,2.796689184888911,4.967259490132297
160122,0x8B9869A87d5D5128Eb742FBaed44441e90327e10,0.672272905295109,0.317093117225547,0.005316988739672,0.0,0.0,0.005316988739672,1.4047853283052856,4.043186618541891
160148,0xF93A5F0A4925EeC32cD585641c88a498523f383C,1.3067509276671212e-09,0.0,0.3212633104929651,0.0,0.3574733777073188,0.3212633104929651,2.1641410862431982,3.812159361622935
160168,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,2.219301609412172e-05,0.0,0.7581204352935147,0.0,0.0,0.2418573716903912,2.232794961043245,4.9944378239090526
160238,0xBFDf97C84214A64ad1a95B7133fba0A4314EBb42,0.0,0.0,0.4221218479243619,0.0,0.5778781520756381,0.0,2.3634666511560747,2.875666629201254
160280,0xEa5CB7958E580b2e7E89e41264502744EfdAc43f,0.0,0.0,0.643456184514104,0.0,0.0,0.3565438154858961,1.6469807940808283,4.062954229309098
160325,0x70429D6362E07d6986889756d4047D66e0802F8e,1.0,0.0,0.0,0.0,0.0,0.0,2.2100686202844053,2.5503903242340367
160461,0x47F269D4bcAECdFed3110C0200db50345f797DbC,1.0,0.0,0.0,0.0,0.0,0.0,2.238943459160096,1.3313706960327605
160471,0x2f01560D567eE32167E86ECf61805805071F9500,1.0,0.0,0.0,0.0,0.0,0.0,2.2298460232956807,1.3339977189994467
160479,0x0F301916f3347E358C1362B883260A450D9EA161,1.0,0.0,0.0,0.0,0.0,0.0,2.4093533552136104,1.3156920613795813
160741,0xE43fA6CBb7DdA0bD863593c5E75fAe9B4dCD5CD4,0.763096542882147,0.0,0.236903457117853,0.0,0.0,0.0,2.028177542949787,4.148628397988579
160847,0x96bF1E85EEcf3b971A3e1EbC88Bd4EFe3f8698Ee,0.6107504041968669,1.924218003231545e-11,0.2772347680678917,0.0,0.0,0.1120148277159991,1.759073533064918,4.768549839275577
161037,0x027Ac35630E42d9DBF93DB2b0E9b205C6C480f32,0.9352364632821512,0.0,0.0,0.0647635367178487,0.0,0.0,1.5488833262324768,4.765413073642942
161173,0xC754bcEb13D663cd7911028daA7d4efEC2B76d9D,1.0,0.0,0.0,0.0,0.0,0.0,2.468546472572457,3.298163278501642
161180,0xCe64a3542A73740A0b625866ef1A7b5990225d20,1.0,0.0,0.0,0.0,0.0,0.0,1.9283996884774388,3.302873688381098
161358,0xce8453cc4200c37B25FEF3C8C90f544D1370e248,1.0,0.0,0.0,0.0,0.0,0.0,2.312857813130559,2.2503536533401207
161393,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.0034752319282182,0.0,0.7216031180186615,0.2749216500531203,0.0,1.2631832441750388,5.477715732176764
161425,0xCEa51025f8046E4aB4Df3092bED64dd9EbEEaDa1,0.0,0.0,1.0,0.0,0.0,0.0,1.5744739698003678,3.4420294826978624
161489,0xA51CC4578939370d3b680F145830b362585964D5,0.0,0.0,0.0,0.1480455102348204,0.8519544897651795,0.0,1.2997464890732076,5.552211406919898
161493,0xEA3e3612175a894362f3062785adC133D9b98f10,0.0,0.0,2.0892754335848827e-10,0.0,0.0,0.9999999997910723,1.522724499563707,3.863457212580476
161522,0xC53fe73AAD87029c1CebAEAE149b574B9ecD7F0b,0.0,0.0,0.7570628012899419,0.0,0.0,0.2429371987100581,1.5769630014718836,3.699854811882966
161527,0xe163c346be2Bfe7Ea9C970383A79a5AD039839dA,0.0,0.0,1.0,0.0,0.0,0.0,2.730213224224693,4.4435094875104015
161538,0xD7c04D5fAEc432231bd9b71182235969ed4C8cE3,0.0,0.0,0.5,0.0,0.0,0.5,1.4696146575353917,4.84543088674439
161732,0x3d40aC1fF6c11eA200a86E9bC761c244149ba5c0,1.0,0.0,0.0,0.0,0.0,0.0,1.678555901720384,3.723219723313544
161738,0x63AE5AA785c90749207dBaB0DEf91c2313724c9a,1.5442354104500113e-08,0.0,0.9936879993334624,0.0,0.0,0.0063119852241834,1.6624789197547591,4.603401500498867
161792,0x3F7C10cBbb1EA1046a80B738b9Eaf3217410c7F6,0.1898797964797977,0.0,0.7955160157558104,0.0,0.0,0.0146041877643917,2.2772192005642977,5.642846405378461
161800,0xe44B88DADBaC54bA75BeAa07aae99b243B0B9f87,0.1871343791776127,0.0,0.4064328104111936,0.0,0.0,0.4064328104111936,2.1796461880676263,4.1136506649462685
161881,0x310E989c73b58591BB61596972B5019354f8b668,1.0,0.0,0.0,0.0,0.0,0.0,1.35586873945535,2.0173819679750657
161886,0x5Daf884B73F6aB637D72bf09475a8455121614E6,1.0,0.0,0.0,0.0,0.0,0.0,2.207062080719022,4.641959259457287
161890,0xb4fbd802d9dc5C0208346c311BCB6B9ECFF468C6,0.0,0.0,0.6037779738173459,0.0720120058716094,0.2267749712941494,0.0974350490168953,1.3875568470352586,3.785448398012293
161909,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,0.8949320929928991,0.0,0.0,0.1050679070071009,1.630990133558062,4.474508568683229
161913,0x7EcD7aDbe7F29377021cBfE10468E635a13Dd463,1.0,0.0,0.0,0.0,0.0,0.0,1.4366990065540246,4.096896986349979
161917,0x6c97Be81E861fa10fE217de87B7514173f4B6640,1.0,0.0,0.0,0.0,0.0,0.0,2.6119495610490087,2.956064240178479
161939,0x23D07C846ddA0234a1F3561Ea8db3563413ef7d7,0.3029324907820487,0.0,0.6970675092179514,0.0,0.0,0.0,2.73899630915354,4.966941323117516
161990,0x8B9869A87d5D5128Eb742FBaed44441e90327e10,0.6678486050874635,0.3213750680277608,0.0053881634423878,0.0,0.0,0.0053881634423878,1.3948857029152864,4.042868451728761
162016,0xF93A5F0A4925EeC32cD585641c88a498523f383C,1.281383454837633e-09,0.0,0.3213586769048578,0.0,0.3572826449089009,0.3213586769048578,2.1650880023953536,3.811841194598126
162036,0xca4aD39F872E89Ef23eABd5716363Fc22513E147,2.200637564837337e-05,0.0,0.7553342418287794,0.0,0.0,0.2446437517955723,2.2089857611736323,4.994119668031861
162106,0xBFDf97C84214A64ad1a95B7133fba0A4314EBb42,0.0,0.0,0.416891773000567,0.0,0.5831082269994331,0.0,2.400128832167359,3.752009395085123
162147,0xEa5CB7958E580b2e7E89e41264502744EfdAc43f,0.0,0.0,0.6445782514802437,0.0,0.0,0.3554217485197563,1.597380125001757,4.062636062456903
162192,0x70429D6362E07d6986889756d4047D66e0802F8e,1.0,0.0,0.0,0.0,0.0,0.0,2.1669582047069915,2.550303658796899
162328,0x47F269D4bcAECdFed3110C0200db50345f797DbC,1.0,0.0,0.0,0.0,0.0,0.0,2.196440289007392,1.3310525322552234
162338,0x2f01560D567eE32167E86ECf61805805071F9500,1.0,0.0,0.0,0.0,0.0,0.0,2.187515576673085,1.3336795509342751
162346,0x0F301916f3347E358C1362B883260A450D9EA161,1.0,0.0,0.0,0.0,0.0,0.0,2.3636151931496383,1.3153738978623994
162608,0xE43fA6CBb7DdA0bD863593c5E75fAe9B4dCD5CD4,0.7635314596403997,0.0,0.2364685403596002,0.0,0.0,0.0,1.9848631414327205,4.148679400066306
162714,0x96bF1E85EEcf3b971A3e1EbC88Bd4EFe3f8698Ee,0.999999999956344,4.3656055135532256e-11,0.0,0.0,0.0,0.0,1.705945567371155,4.4290902390057125
162904,0x027Ac35630E42d9DBF93DB2b0E9b205C6C480f32,0.9339611962202644,0.0,0.0,0.0660388037797356,0.0,0.0,1.520942639067255,4.765269652253798
163047,0xCe64a3542A73740A0b625866ef1A7b5990225d20,1.0,0.0,0.0,0.0,0.0,0.0,1.8912621561571037,3.302677119764382
163225,0xce8453cc4200c37B25FEF3C8C90f544D1370e248,1.0,0.0,0.0,0.0,0.0,0.0,2.267169643803257,2.2503766811833814
163267,0xcCb8E090Fe070945cC0131a075B6e1EA8F208812,0.0,0.0028281403393932,0.0,0.5034495486007315,0.4937223110598752,0.0,1.2745831524611573,6.04148436326047
163298,0xCEa51025f8046E4aB4Df3092bED64dd9EbEEaDa1,0.0,0.0,1.0,0.0,0.0,0.0,1.4692566722759783,3.5007292027375976
163362,0xA51CC4578939370d3b680F145830b362585964D5,0.0,0.0,0.0,1.3552906599544777e-08,0.9999999864470932,0.0,1.3710044668055186,5.551893239876159
163366,0xEA3e3612175a894362f3062785adC133D9b98f10,0.0,0.0,2.03228618122031e-10,0.0,0.0,0.9999999997967716,1.5659603836495752,3.863309327172332
163396,0xC53fe73AAD87029c1CebAEAE149b574B9ecD7F0b,0.0,0.0,0.7542758097672079,0.0,0.0,0.2457241902327922,1.560222348748144,3.6995366448746
163401,0xe163c346be2Bfe7Ea9C970383A79a5AD039839dA,0.0,0.0,1.0,0.0,0.0,0.0,2.669816452242131,4.443537281961123
163412,0xD7c04D5fAEc432231bd9b71182235969ed4C8cE3,0.0,0.0,0.5,0.0,0.0,0.5,1.470694127302841,4.845112719955365
163424,0x783dCA6F7B25E155123a5ea77Ff2F7Dd1deeeF85,0.0,0.0,0.0,0.3061798649961438,0.0,0.6938201350038562,1.4387914911391195,3.531964332096714
163609,0x9f88CE4eB5fbbDca7d911Fa75c6f8fBd95D2BBbc,1.0,0.0,0.0,0.0,0.0,0.0,1.8216297738459808,4.0679043331908185
163610,0x3d40aC1fF6c11eA200a86E9bC761c244149ba5c0,1.0,0.0,0.0,0.0,0.0,0.0,1.6417617970046468,3.724555652272621
163616,0x63AE5AA785c90749207dBaB0DEf91c2313724c9a,1.54426679484681e-08,0.0,0.9935662182523282,0.0,0.0,0.006433766305004,1.6260042098700975,4.604737420890945
163670,0x3F7C10cBbb1EA1046a80B738b9Eaf3217410c7F6,0.1899599176787136,0.0,0.7956392017735003,0.0,0.0,0.014400880547786,2.2297249441515365,5.6440166272348575
163759,0x310E989c73b58591BB61596972B5019354f8b668,1.0,0.0,0.0,0.0,0.0,0.0,1.3298469059414797,2.0180757674948397
163764,0x5Daf884B73F6aB637D72bf09475a8455121614E6,1.0,0.0,0.0,0.0,0.0,0.0,2.163674127802233,4.642886358862048
163768,0xb4fbd802d9dc5C0208346c311BCB6B9ECFF468C6,0.0,0.0,0.5653025079945088,0.125267471457278,0.2167133877559869,0.0927166327922262,1.3605956224714633,4.045711652052071
163787,0x85B3C124A704aE638622A1e99310F22eEE7279c6,0.0,0.0,0.893316690061105,0.0,0.0,0.106683309938895,1.5993525616529929,4.475850798681582
163791,0x7EcD7aDbe7F29377021cBfE10468E635a13Dd463,1.0,0.0,0.0,0.0,0.0,0.0,1.39636542987797,4.095886610921074
163795,0x6c97Be81E861fa10fE217de87B7514173f4B6640,1.0,0.0,0.0,0.0,0.0,0.0,2.555371364185554,2.9572852678000654
163817,0x23D07C846ddA0234a1F3561Ea8db3563413ef7d7,0.3029888809791219,0.0,0.6970111190208782,0.0,0.0,0.0,2.678458661743953,4.968277251964116
163868,0x8B9869A87d5D5128Eb742FBaed44441e90327e10,0.663506306645468,0.3255810924969057,0.0054563004288131,0.0,0.0,0.0054563004288131,1.3810211377596069,4.044204379981206
